transaction_id,date,department,region,vendor,category,amount_usd,status,approved_by,memo
TX0000314,2026-06-21,Marketing,International,Meta Ads,Advertising,34.01,pending,J. Chen,
TX0000315,2026-09-15,Marketing,Central,Meta Ads,Advertising,376.16,approved,J. Chen,
TX0000316,2024-06-22,Sales,South,Uber,Travel,648.60,approved,R. Patel,
TX0000317,2026-04-05,Marketing,Central,Canva,Software,236.84,approved,J. Chen,
TX0000318,2025-12-31,Operations,South,FedEx,Shipping,840.41,approved,T. Nguyen,
TX0000319,2026-08-10,Engineering,International,Atlassian,Software,169.37,pending,S. Okafor,
TX0000320,2026-05-11,Marketing,South,Vistaprint,Printing,247.40,approved,J. Chen,
TX0000321,2024-04-05,Engineering,International,Atlassian,Software,119.76,approved,S. Okafor,
TX0000322,2025-01-29,Finance,Central,Intuit,Software,128.98,pending,M. Alvarez,
TX0000323,2024-07-29,Sales,Central,Delta Air Lines,Travel,931.89,approved,R. Patel,
TX0000324,2024-09-19,Engineering,International,GitHub,Software,11.49,approved,S. Okafor,
TX0000325,2024-09-30,Engineering,East,GitHub,Software,46.55,approved,S. Okafor,
TX0000326,2025-09-23,Sales,East,Salesforce,Software,232.77,approved,R. Patel,
TX0000327,2024-11-14,Operations,International,FedEx,Shipping,8.60,approved,T. Nguyen,
TX0000328,2024-12-24,Sales,West,Uber,Travel,147.61,approved,R. Patel,
TX0000329,2024-07-13,Engineering,International,Atlassian,Software,1125.92,pending,S. Okafor,
TX0000330,2024-07-17,Engineering,South,AWS,Cloud,109.16,approved,S. Okafor,
TX0000331,2025-04-03,Marketing,Central,Vistaprint,Printing,26.60,approved,J. Chen,
TX0000332,2025-02-20,Operations,West,Uline,Shipping,67.19,approved,T. Nguyen,
TX0000333,2024-12-15,Finance,East,Staples,Office Supplies,139.50,approved,M. Alvarez,
TX0000334,2025-12-08,Engineering,East,GitHub,Software,474.24,approved,S. Okafor,
TX0000335,2025-08-05,HR,West,Costco,Office Supplies,41.72,approved,L. Rossi,
TX0000336,2024-10-07,Marketing,Central,Vistaprint,Printing,137.28,approved,J. Chen,
TX0000337,2025-07-18,Operations,West,FedEx,Shipping,798.07,approved,T. Nguyen,
TX0000338,2025-05-16,Finance,East,Intuit,Software,36.44,approved,M. Alvarez,
TX0000339,2026-07-05,Sales,West,Hilton,Travel,44.44,approved,R. Patel,
TX0000340,2026-03-23,HR,Central,Indeed,Recruiting,139.95,approved,L. Rossi,
TX0000341,2024-07-18,Marketing,International,Vistaprint,Printing,179.79,approved,J. Chen,
TX0000342,2024-02-08,Marketing,International,Meta Ads,Advertising,857.07,approved,J. Chen,
TX0000343,2026-06-29,Finance,South,Bloomberg,Data Services,106.33,approved,M. Alvarez,
TX0000344,2025-04-04,Operations,International,Home Depot,Maintenance,85.61,approved,T. Nguyen,
TX0000345,2025-11-12,Engineering,West,GitHub,Software,147.95,approved,S. Okafor,
TX0000346,2024-10-23,Operations,East,Home Depot,Maintenance,248.76,approved,T. Nguyen,
TX0000347,2024-07-03,Sales,South,Delta Air Lines,Travel,678.25,approved,R. Patel,
TX0000348,2024-10-11,Marketing,West,Vistaprint,Printing,38.84,approved,J. Chen,
TX0000349,2025-10-10,Sales,East,Delta Air Lines,Travel,139.70,approved,R. Patel,
TX0000350,2025-12-03,HR,East,Workday,Software,91.40,approved,L. Rossi,
TX0000351,2024-04-04,Sales,West,Uber,Travel,90.70,approved,R. Patel,
TX0000352,2026-07-13,Marketing,West,Google Ads,Advertising,25.03,approved,J. Chen,
TX0000353,2024-07-03,Finance,West,Oracle,Software,190.47,approved,M. Alvarez,
TX0000354,2026-02-13,Engineering,Central,Dell,Hardware,20.53,approved,S. Okafor,
TX0000355,2026-02-13,HR,South,Workday,Software,48.76,approved,L. Rossi,
TX0000356,2025-10-06,Marketing,Central,Vistaprint,Printing,272.95,approved,J. Chen,
TX0000357,2026-02-09,HR,South,Costco,Office Supplies,78.17,approved,L. Rossi,
TX0000358,2025-03-04,Operations,South,Uline,Shipping,119.21,approved,T. Nguyen,
TX0000359,2025-01-21,Operations,International,Home Depot,Maintenance,189.83,approved,T. Nguyen,
TX0000360,2026-03-19,Marketing,West,Meta Ads,Advertising,107.68,approved,J. Chen,
TX0000361,2026-02-02,HR,South,Indeed,Recruiting,361.72,approved,L. Rossi,
TX0000362,2024-05-19,Operations,Central,FedEx,Shipping,1042.84,approved,T. Nguyen,
TX0000363,2026-09-12,HR,International,LinkedIn,Recruiting,27.34,approved,L. Rossi,
TX0000364,2025-02-25,HR,International,LinkedIn,Recruiting,146.41,approved,L. Rossi,
TX0000365,2026-06-30,Sales,South,Salesforce,Software,54.37,rejected,R. Patel,
TX0000366,2024-02-17,Sales,South,Uber,Travel,30.25,approved,R. Patel,
TX0000367,2025-12-09,Marketing,International,Vistaprint,Printing,82.48,pending,J. Chen,
TX0000368,2024-03-29,Sales,East,Delta Air Lines,Travel,124.47,approved,R. Patel,
TX0000369,2025-08-28,Finance,West,Oracle,Software,245.48,approved,M. Alvarez,
TX0000370,2025-11-08,HR,South,Workday,Software,86.88,approved,L. Rossi,
TX0000371,2025-05-21,Finance,Central,Bloomberg,Data Services,184.41,approved,M. Alvarez,
TX0000372,2026-04-04,Sales,Central,Hilton,Travel,216.50,approved,R. Patel,
TX0000373,2026-08-17,Marketing,West,Google Ads,Advertising,21.11,approved,J. Chen,
TX0000374,2024-10-04,Marketing,East,Canva,Software,74.90,approved,J. Chen,
TX0000375,2024-03-26,Engineering,South,AWS,Cloud,318.00,pending,S. Okafor,
TX0000376,2024-04-12,Marketing,South,Canva,Software,5.53,rejected,J. Chen,
TX0000377,2024-08-29,Finance,Central,Intuit,Software,85.36,approved,M. Alvarez,
TX0000378,2024-02-08,Sales,West,Delta Air Lines,Travel,154.92,approved,R. Patel,
TX0000379,2025-06-29,Marketing,South,Vistaprint,Printing,101.43,approved,J. Chen,
TX0000380,2024-02-02,Finance,International,Intuit,Software,57.97,pending,M. Alvarez,
TX0000381,2026-08-08,Marketing,South,Meta Ads,Advertising,74.53,pending,J. Chen,
TX0000382,2026-03-10,Operations,South,Uline,Shipping,54.23,approved,T. Nguyen,
TX0000383,2024-12-25,Engineering,East,Dell,Hardware,16.94,approved,S. Okafor,
TX0000384,2024-09-26,Finance,Central,Bloomberg,Data Services,25.16,pending,M. Alvarez,
TX0000385,2024-02-02,Marketing,West,Vistaprint,Printing,34.92,pending,J. Chen,
TX0000386,2024-04-27,Finance,East,Staples,Office Supplies,14.07,approved,M. Alvarez,
TX0000387,2025-12-23,HR,East,Indeed,Recruiting,744.80,approved,L. Rossi,
TX0000388,2024-02-18,Sales,West,Salesforce,Software,140.53,approved,R. Patel,
TX0000389,2026-07-02,Sales,South,Delta Air Lines,Travel,122.00,approved,R. Patel,
TX0000390,2025-10-29,Marketing,International,Canva,Software,179.32,approved,J. Chen,
TX0000391,2024-06-26,Sales,West,Delta Air Lines,Travel,1304.17,approved,R. Patel,
TX0000392,2025-01-19,Sales,East,Hilton,Travel,261.97,approved,R. Patel,
TX0000393,2026-09-15,Engineering,West,GitHub,Software,161.66,approved,S. Okafor,
TX0000394,2024-11-20,Sales,South,Hilton,Travel,12.20,approved,R. Patel,
TX0000395,2026-01-02,Marketing,Central,Meta Ads,Advertising,506.77,approved,J. Chen,
TX0000396,2025-12-18,Engineering,Central,Dell,Hardware,19.99,approved,S. Okafor,
TX0000397,2025-07-18,Engineering,Central,Atlassian,Software,158.42,approved,S. Okafor,
TX0000398,2024-04-18,Finance,South,Oracle,Software,668.54,pending,M. Alvarez,
TX0000399,2026-09-06,Finance,West,Intuit,Software,1405.62,pending,M. Alvarez,
TX0000400,2025-10-02,Operations,Central,FedEx,Shipping,74.96,approved,T. Nguyen,
TX0000401,2024-07-12,Engineering,Central,Atlassian,Software,141.25,approved,S. Okafor,
TX0000402,2026-09-14,Engineering,Central,GitHub,Software,516.84,approved,S. Okafor,
TX0000403,2024-01-04,Engineering,South,Atlassian,Software,201.04,approved,S. Okafor,
TX0000404,2025-08-15,Sales,East,Delta Air Lines,Travel,186.47,approved,R. Patel,
TX0000405,2026-01-05,Sales,International,Salesforce,Software,319.33,approved,R. Patel,
TX0000406,2024-12-12,Engineering,West,AWS,Cloud,9.94,approved,S. Okafor,
TX0000407,2024-09-10,Finance,Central,Bloomberg,Data Services,99.12,approved,M. Alvarez,
TX0000408,2024-10-19,Sales,West,Hilton,Travel,24.97,approved,R. Patel,
TX0000409,2025-01-22,Sales,East,Delta Air Lines,Travel,60.39,rejected,R. Patel,
TX0000410,2025-05-25,HR,West,LinkedIn,Recruiting,92.83,approved,L. Rossi,
TX0000411,2025-09-11,Finance,West,Intuit,Software,98.69,approved,M. Alvarez,
TX0000412,2026-01-22,Operations,Central,Grainger,Maintenance,137.66,approved,T. Nguyen,
TX0000413,2024-10-11,Engineering,Central,Atlassian,Software,256.74,approved,S. Okafor,
TX0000414,2024-04-03,HR,East,Workday,Software,644.90,approved,L. Rossi,
TX0000415,2025-03-13,Finance,Central,Intuit,Software,600.83,approved,M. Alvarez,
TX0000416,2025-10-09,Finance,East,Intuit,Software,166.73,approved,M. Alvarez,
TX0000417,2024-06-29,Operations,Central,Home Depot,Maintenance,277.92,approved,T. Nguyen,
TX0000418,2025-08-10,Operations,International,FedEx,Shipping,464.78,approved,T. Nguyen,
TX0000419,2024-09-06,Finance,East,Bloomberg,Data Services,187.48,approved,M. Alvarez,
TX0000420,2025-01-09,Finance,West,Bloomberg,Data Services,393.33,approved,M. Alvarez,
TX0000421,2024-12-03,Finance,East,Staples,Office Supplies,78.64,approved,M. Alvarez,
TX0000422,2024-07-19,Operations,International,FedEx,Shipping,25.27,approved,T. Nguyen,
TX0000423,2025-02-17,Finance,Central,Oracle,Software,154.45,pending,M. Alvarez,
TX0000424,2026-06-19,HR,International,LinkedIn,Recruiting,98.78,approved,L. Rossi,
TX0000425,2026-01-29,Engineering,International,Atlassian,Software,754.62,pending,S. Okafor,
TX0000426,2025-01-11,Marketing,Central,Vistaprint,Printing,421.61,approved,J. Chen,
TX0000427,2026-01-17,Marketing,South,Vistaprint,Printing,161.63,approved,J. Chen,
TX0000428,2026-07-20,Marketing,West,Meta Ads,Advertising,94.16,approved,J. Chen,
TX0000429,2026-02-03,Operations,South,FedEx,Shipping,13.68,approved,T. Nguyen,
TX0000430,2025-02-05,Marketing,Central,Vistaprint,Printing,217.60,approved,J. Chen,
TX0000431,2026-08-28,Operations,South,FedEx,Shipping,169.14,approved,T. Nguyen,
TX0000432,2025-05-23,Engineering,Central,GitHub,Software,89.16,approved,S. Okafor,
TX0000433,2025-03-01,Sales,West,Delta Air Lines,Travel,314.65,pending,R. Patel,
TX0000434,2026-09-10,Marketing,International,Google Ads,Advertising,145.42,approved,J. Chen,
TX0000435,2024-11-16,HR,South,LinkedIn,Recruiting,51.80,approved,L. Rossi,
TX0000436,2025-07-13,Finance,International,Oracle,Software,24.26,approved,M. Alvarez,
TX0000437,2026-02-28,Engineering,East,Atlassian,Software,99.09,approved,S. Okafor,
TX0000438,2025-06-09,Sales,International,Hilton,Travel,249.19,approved,R. Patel,
TX0000439,2026-02-07,HR,East,Workday,Software,45.24,approved,L. Rossi,
TX0000440,2026-05-27,Engineering,Central,Atlassian,Software,339.03,pending,S. Okafor,
TX0000441,2024-10-14,Marketing,East,Meta Ads,Advertising,247.51,approved,J. Chen,
TX0000442,2024-09-19,HR,South,Indeed,Recruiting,295.33,approved,L. Rossi,
TX0000443,2025-08-28,Finance,Central,Oracle,Software,89.80,pending,M. Alvarez,
TX0000444,2024-08-12,Engineering,International,Dell,Hardware,84.73,approved,S. Okafor,
TX0000445,2026-01-11,Operations,South,Grainger,Maintenance,65.86,pending,T. Nguyen,
TX0000446,2024-11-12,HR,International,Indeed,Recruiting,66.65,approved,L. Rossi,
TX0000447,2025-04-11,Operations,International,Home Depot,Maintenance,17.42,pending,T. Nguyen,
TX0000448,2025-10-20,Finance,Central,Bloomberg,Data Services,71.74,approved,M. Alvarez,
TX0000449,2025-07-18,Sales,West,Uber,Travel,177.53,approved,R. Patel,
TX0000450,2026-03-05,Operations,West,FedEx,Shipping,27.75,approved,T. Nguyen,
TX0000451,2024-01-28,Sales,West,Hilton,Travel,462.52,approved,R. Patel,
TX0000452,2024-09-06,Finance,West,Oracle,Software,259.27,approved,M. Alvarez,
TX0000453,2024-11-13,Marketing,West,Canva,Software,21.44,approved,J. Chen,
TX0000454,2025-06-27,Sales,South,Uber,Travel,38.88,approved,R. Patel,
TX0000455,2026-02-25,Finance,International,Bloomberg,Data Services,62.35,approved,M. Alvarez,
TX0000456,2026-01-10,Finance,West,Oracle,Software,50.04,approved,M. Alvarez,
TX0000457,2024-03-24,Marketing,East,Meta Ads,Advertising,53.18,approved,J. Chen,
TX0000458,2025-01-13,Finance,Central,Bloomberg,Data Services,219.52,approved,M. Alvarez,
TX0000459,2025-11-29,Engineering,West,GitHub,Software,355.67,approved,S. Okafor,
TX0000460,2024-12-13,Engineering,South,Dell,Hardware,43.92,rejected,S. Okafor,
TX0000461,2025-11-24,Engineering,Central,Dell,Hardware,1187.64,approved,S. Okafor,
TX0000462,2024-04-25,Sales,International,Salesforce,Software,48.95,approved,R. Patel,
TX0000463,2026-01-28,Operations,West,FedEx,Shipping,94.06,approved,T. Nguyen,
TX0000464,2025-09-06,Operations,South,FedEx,Shipping,160.26,approved,T. Nguyen,
TX0000465,2025-02-25,Finance,Central,Intuit,Software,32.10,approved,M. Alvarez,
TX0000466,2025-02-04,Engineering,West,Dell,Hardware,43.81,approved,S. Okafor,
TX0000467,2024-07-21,Operations,East,Grainger,Maintenance,534.58,approved,T. Nguyen,
TX0000468,2025-09-21,Sales,South,Hilton,Travel,280.20,pending,R. Patel,
TX0000469,2025-01-29,Sales,West,Delta Air Lines,Travel,88.99,approved,R. Patel,
TX0000470,2025-12-04,HR,East,LinkedIn,Recruiting,121.47,approved,L. Rossi,
TX0000471,2024-09-06,Finance,International,Oracle,Software,401.67,rejected,M. Alvarez,
TX0000472,2025-05-27,HR,East,LinkedIn,Recruiting,145.69,approved,L. Rossi,
TX0000473,2026-07-27,Finance,Central,Intuit,Software,206.78,approved,M. Alvarez,
TX0000474,2025-02-06,HR,International,Workday,Software,1291.98,approved,L. Rossi,
TX0000475,2024-05-13,Finance,South,Staples,Office Supplies,249.71,approved,M. Alvarez,
TX0000476,2024-01-03,Operations,South,FedEx,Shipping,269.52,approved,T. Nguyen,
TX0000477,2024-07-27,Marketing,West,Google Ads,Advertising,78.83,approved,J. Chen,
TX0000478,2026-05-19,Finance,Central,Intuit,Software,453.42,approved,M. Alvarez,
TX0000479,2025-07-16,Operations,East,Uline,Shipping,235.26,approved,T. Nguyen,
TX0000480,2026-06-18,Engineering,East,Atlassian,Software,23.55,approved,S. Okafor,
TX0000481,2025-11-20,Finance,East,Oracle,Software,62.49,approved,M. Alvarez,
TX0000482,2024-03-14,Marketing,East,Canva,Software,124.47,approved,J. Chen,
TX0000483,2024-04-04,Operations,West,Grainger,Maintenance,110.43,approved,T. Nguyen,
TX0000484,2024-04-14,HR,East,Indeed,Recruiting,15.57,approved,L. Rossi,
TX0000485,2024-02-29,Engineering,International,GitHub,Software,89.55,approved,S. Okafor,
TX0000486,2026-05-09,Marketing,West,Vistaprint,Printing,38.99,pending,J. Chen,
TX0000487,2025-03-15,Sales,West,Uber,Travel,29.71,approved,R. Patel,
TX0000488,2026-01-18,Finance,East,Staples,Office Supplies,1418.40,approved,M. Alvarez,
TX0000489,2024-01-04,HR,Central,Indeed,Recruiting,76.76,approved,L. Rossi,
TX0000490,2024-04-06,HR,East,Indeed,Recruiting,82.25,approved,L. Rossi,
TX0000491,2025-08-22,HR,Central,Indeed,Recruiting,207.88,approved,L. Rossi,
TX0000492,2026-03-13,HR,South,LinkedIn,Recruiting,318.91,approved,L. Rossi,
TX0000493,2024-05-26,HR,East,Workday,Software,1120.26,approved,L. Rossi,
TX0000494,2024-08-12,HR,South,Workday,Software,204.43,approved,L. Rossi,
TX0000495,2024-06-20,Engineering,International,Atlassian,Software,68.44,approved,S. Okafor,
TX0000496,2024-01-19,Engineering,Central,AWS,Cloud,114.84,pending,S. Okafor,
TX0000497,2026-02-13,HR,East,Indeed,Recruiting,28.04,approved,L. Rossi,
TX0000498,2025-08-25,Finance,West,Oracle,Software,91.12,approved,M. Alvarez,
TX0000499,2025-10-02,Sales,East,Uber,Travel,77.32,approved,R. Patel,
TX0000500,2026-07-04,Finance,Central,Oracle,Software,34.56,approved,M. Alvarez,
TX0000501,2025-10-17,Marketing,East,Google Ads,Advertising,25.63,approved,J. Chen,
TX0000502,2025-12-15,Operations,South,Uline,Shipping,62.01,pending,T. Nguyen,
TX0000503,2026-03-23,Finance,Central,Bloomberg,Data Services,383.67,pending,M. Alvarez,
TX0000504,2025-01-13,Engineering,Central,Atlassian,Software,6.21,approved,S. Okafor,
TX0000505,2024-09-03,Engineering,West,AWS,Cloud,251.06,approved,S. Okafor,
TX0000506,2024-05-03,Finance,Central,Bloomberg,Data Services,996.49,approved,M. Alvarez,
TX0000507,2025-09-29,Operations,Central,Uline,Shipping,645.60,approved,T. Nguyen,
TX0000508,2025-02-10,HR,International,Costco,Office Supplies,7.95,pending,L. Rossi,
TX0000509,2024-09-21,Marketing,Central,Google Ads,Advertising,219.81,approved,J. Chen,
TX0000510,2024-01-09,HR,South,Workday,Software,141.70,approved,L. Rossi,
TX0000511,2024-04-20,Finance,Central,Intuit,Software,13.71,approved,M. Alvarez,
TX0000512,2024-03-13,Marketing,South,Google Ads,Advertising,970.43,rejected,J. Chen,
TX0000513,2026-01-15,Marketing,East,Google Ads,Advertising,585.04,rejected,J. Chen,
TX0000514,2025-10-12,HR,South,Costco,Office Supplies,184.14,approved,L. Rossi,
TX0000515,2026-07-11,Engineering,West,AWS,Cloud,134.35,approved,S. Okafor,
TX0000516,2025-05-23,Sales,East,Hilton,Travel,251.19,approved,R. Patel,
TX0000517,2025-10-23,Sales,South,Delta Air Lines,Travel,75.06,approved,R. Patel,
TX0000518,2025-07-27,Marketing,West,Canva,Software,513.30,approved,J. Chen,
TX0000519,2026-02-25,HR,West,Workday,Software,178.67,approved,L. Rossi,
TX0000520,2024-11-06,HR,Central,Costco,Office Supplies,61.42,approved,L. Rossi,
TX0000521,2024-10-29,Sales,East,Hilton,Travel,70.73,approved,R. Patel,
TX0000522,2026-02-25,Marketing,South,Meta Ads,Advertising,94.38,approved,J. Chen,
TX0000523,2024-01-15,Sales,South,Delta Air Lines,Travel,1076.15,approved,R. Patel,
TX0000524,2025-05-15,Finance,West,Staples,Office Supplies,10.67,pending,M. Alvarez,
TX0000525,2025-09-09,Finance,Central,Oracle,Software,305.38,approved,M. Alvarez,
TX0000526,2026-03-24,Sales,East,Hilton,Travel,1235.86,approved,R. Patel,
TX0000527,2025-06-28,Engineering,South,GitHub,Software,129.55,approved,S. Okafor,
TX0000528,2025-05-01,Finance,West,Oracle,Software,464.48,pending,M. Alvarez,
TX0000529,2026-03-20,Marketing,East,Vistaprint,Printing,248.07,approved,J. Chen,
TX0000530,2025-09-15,Finance,International,Intuit,Software,66.38,pending,M. Alvarez,
TX0000531,2024-05-18,Engineering,International,Atlassian,Software,25.39,approved,S. Okafor,
TX0000532,2025-09-30,Sales,East,Uber,Travel,1513.93,approved,R. Patel,
TX0000533,2025-11-12,Sales,Central,Uber,Travel,185.60,approved,R. Patel,
TX0000534,2025-07-23,Engineering,Central,GitHub,Software,352.33,approved,S. Okafor,
TX0000535,2024-09-15,Operations,East,Home Depot,Maintenance,348.70,approved,T. Nguyen,
TX0000536,2025-06-18,Finance,West,Oracle,Software,2967.05,approved,M. Alvarez,
TX0000537,2025-11-26,Finance,South,Intuit,Software,737.04,rejected,M. Alvarez,
TX0000538,2024-05-28,Operations,Central,Uline,Shipping,1604.69,approved,T. Nguyen,
TX0000539,2025-03-01,Sales,East,Hilton,Travel,61.00,approved,R. Patel,
TX0000540,2025-09-18,Operations,East,Grainger,Maintenance,124.50,pending,T. Nguyen,
TX0000541,2024-06-09,Finance,Central,Staples,Office Supplies,200.16,approved,M. Alvarez,
TX0000542,2024-09-30,Engineering,South,Atlassian,Software,281.83,approved,S. Okafor,
TX0000543,2026-03-07,Marketing,South,Canva,Software,251.76,approved,J. Chen,
TX0000544,2025-10-30,Marketing,West,Google Ads,Advertising,125.68,pending,J. Chen,
TX0000545,2025-05-08,Marketing,International,Google Ads,Advertising,392.74,pending,J. Chen,
TX0000546,2025-12-13,Sales,Central,Uber,Travel,138.97,approved,R. Patel,
TX0000547,2025-08-23,Finance,South,Staples,Office Supplies,130.08,approved,M. Alvarez,
TX0000548,2026-09-15,HR,West,Workday,Software,372.51,approved,L. Rossi,
TX0000549,2024-12-08,Finance,International,Intuit,Software,214.88,approved,M. Alvarez,
TX0000550,2026-06-12,Operations,West,Grainger,Maintenance,1745.95,approved,T. Nguyen,
TX0000551,2024-05-28,HR,Central,Costco,Office Supplies,22.27,approved,L. Rossi,
TX0000552,2026-01-06,Finance,West,Bloomberg,Data Services,307.10,approved,M. Alvarez,
TX0000553,2024-01-13,Sales,Central,Uber,Travel,68.77,approved,R. Patel,
